state,action,q_value
1_2_True_0.63_3_0.22_1,Previous,0.030000000000000027
1_3_True_0.66_3_0.13_2,Previous,0.0
1_3_True_0.66_3_0.13_2,Stay,-0.3700000000000001
1_3_True_0.52_3_0.82_5,Next,0.030000000000000027
1_3_True_0.55_1_0.22_2,Go_to_low_level,-0.1
1_1_False_nan_0_0.25_6,Previous,0.0
1_2_True_0.87_3_0.22_7,Next,0.0
1_3_True_0.60_2_0.80_5,Go_to_high_level,0.07000000000000006
1_2_True_0.67_3_0.53_3,Go_to_low_level,-0.4
1_3_True_0.55_2_0.38_2,Go_to_high_level,0.0
0_3_True_0.54_3_0.35_10,Stay,-0.15000000000000002
0_3_True_0.79_1_0.32_5,Previous,0.0
0_3_True_0.68_2_0.25_10,Stay,-0.4
0_1_False_nan_0_0.42_6,Previous,0.0
0_1_False_nan_0_0.42_6,Next,0.0
0_3_True_0.72_1_0.28_8,Stay,-0.2
0_4_True_0.60_1_0.90_11,Previous,-0.12999999999999998
0_2_True_0.87_2_0.28_3,Next,0.0
0_2_True_0.71_2_0.52_7,Next,0.09000000000000008
0_2_True_0.80_2_0.58_9,Next,0.09999999999999998
0_2_True_0.90_1_0.23_4,Stay,-0.63924
2_2_True_0.25_2_0.60_3,Stay,-0.12999999999999998
2_2_True_0.52_2_0.30_3,Previous,-0.4
2_2_True_0.41_2_0.25_3,Stay,-0.34
2_2_True_0.47_3_0.77_3,Stay,-0.38
2_2_True_0.49_1_0.80_3,Previous,-0.351
2_2_True_0.50_1_0.68_3,Go_to_low_level,-0.4
2_2_True_0.32_2_0.88_3,Go_to_high_level,0.0
0_2_True_0.49_2_0.27_1,Go_to_high_level,0.0
0_2_True_0.31_3_0.48_1,Stay,-0.32
0_2_True_0.39_1_0.37_1,Previous,-0.477
0_2_True_0.56_2_0.48_1,Previous,-0.4
0_2_True_0.38_3_0.53_1,Previous,-0.22916
0_3_True_0.28_2_0.27_2,Previous,-0.20000000000000007
0_3_True_0.48_1_0.40_2,Go_to_low_level,-0.36
0_3_True_0.52_3_0.20_2,Previous,-0.118
0_3_True_0.55_3_0.15_2,Previous,-0.4
0_3_True_0.27_1_0.33_2,Stay,-0.39
0_3_True_0.28_1_0.38_2,Previous,-0.4
0_3_True_0.27_3_0.52_2,Next,0.1683756
0_2_True_0.40_3_0.52_3,Go_to_high_level,0.0
0_2_True_0.35_1_0.62_3,Go_to_high_level,0.0
0_2_True_0.40_2_0.65_3,Stay,-0.36000000000000004
0_2_True_0.44_3_0.25_3,Go_to_high_level,0.0
0_2_True_0.44_1_0.77_3,Next,0.0
0_2_True_0.50_3_0.75_1,Next,0.0
0_2_True_0.48_1_0.23_1,Stay,-0.6000000000000001
0_2_True_0.45_1_0.53_1,Go_to_high_level,0.199
0_2_True_0.41_1_0.80_1,Go_to_low_level,-0.24999999999999992
0_2_True_0.56_1_0.65_1,Go_to_low_level,-0.4
0_2_True_0.56_1_0.30_1,Next,0.0
0_2_True_0.36_3_0.98_1,Stay,-0.6000000000000001
0_2_True_0.32_1_0.50_1,Go_to_high_level,0.0
0_2_True_0.24_3_0.30_1,Previous,-0.33
1_2_True_0.59_2_0.30_21,Stay,-0.4
1_1_False_nan_0_0.32_6,Stay,-0.4
1_1_False_nan_0_0.13_18,Previous,-0.4
1_2_True_0.84_3_0.77_4,Next,0.0
1_1_False_nan_0_0.37_12,Stay,0.0
1_3_True_0.79_1_0.27_14,Go_to_high_level,0.06999999999999995
1_2_True_0.86_1_0.23_1,Previous,0.0
1_3_True_0.52_3_0.50_14,Previous,-0.20000000000000007
1_2_True_0.72_1_0.28_7,Stay,0.07000000000000006
1_3_True_0.79_1_0.43_20,Go_to_low_level,-0.5
1_2_True_0.74_1_0.45_3,Stay,-0.2
1_3_True_0.62_1_0.57_14,Next,0.19999999999999996
1_2_True_0.82_2_0.77_21,Next,0.07000000000000006
1_2_True_0.89_2_0.43_19,Previous,-0.4
1_3_True_0.70_2_0.18_8,Go_to_high_level,0.020000000000000018
1_2_True_0.72_2_0.53_13,Previous,-0.4
0_2_True_0.61_1_0.60_4,Stay,-0.2
0_3_True_0.54_3_0.48_5,Previous,0.0
0_1_False_nan_0_0.15_6,Go_to_high_level,0.09
0_2_True_0.64_1_0.52_3,Stay,-0.2
0_3_True_0.61_1_0.47_5,Go_to_low_level,-0.5287955000000001
1_3_True_0.38_3_1.00_5,Previous,0.15000000000000002
1_2_True_0.73_2_0.93_4,Go_to_high_level,0.0
1_2_True_0.63_2_0.58_4,Stay,-0.2
1_3_True_0.35_2_0.93_5,Next,0.38
1_2_True_0.73_2_0.82_3,Next,0.0
1_3_True_0.47_1_1.00_5,Previous,-0.4
1_3_True_0.37_3_0.62_5,Next,0.19999999999999996
1_3_True_0.57_2_0.65_5,Previous,-0.18
1_2_True_0.59_1_0.80_4,Go_to_high_level,0.009000000000000001
1_2_True_0.48_1_0.73_4,Go_to_high_level,0.17000000000000007
1_3_True_0.55_2_0.48_5,Next,0.0
1_3_True_0.36_2_0.67_5,Next,0.17000000000000004
0_2_True_0.74_1_0.75_4,Go_to_high_level,0.1
0_3_True_0.61_1_0.28_2,Previous,-0.19
0_2_True_0.62_1_0.53_1,Next,0.0
0_2_True_0.56_1_0.33_3,Previous,0.1499999999999999
0_3_True_0.71_2_0.30_5,Stay,-0.2739559
0_2_True_0.57_2_0.37_1,Go_to_high_level,0.030000000000000027
2_2_True_0.47_2_0.57_1,Previous,-0.4
2_2_True_0.31_1_0.35_1,Go_to_high_level,0.0
2_2_True_0.38_1_0.40_1,Stay,-0.6000000000000001
2_2_True_0.36_2_0.90_1,Next,0.10999999999999999
2_2_True_0.47_2_0.95_1,Next,0.0
2_2_True_0.22_2_0.97_1,Stay,-0.21000000000000008
2_2_True_0.41_2_0.78_1,Go_to_high_level,0.0
0_2_True_0.37_3_0.52_3,Go_to_high_level,0.15000000000000002
0_2_True_0.52_2_0.97_3,Stay,-0.19656030999999996
0_2_True_0.28_1_0.75_3,Previous,-0.27999999999999997
0_3_True_0.71_3_0.53_5,Go_to_low_level,-0.5
0_2_True_0.61_1_0.22_4,Stay,-0.36863032
0_1_False_nan_0_0.13_12,Go_to_high_level,0.1
0_2_True_0.64_2_0.15_3,Stay,-0.402125764
0_2_True_0.67_1_0.40_3,Go_to_low_level,-0.1
0_1_False_nan_0_0.20_12,Next,0.8676
0_2_True_0.75_3_0.28_3,Go_to_high_level,0.0
0_1_False_nan_0_0.33_23,Go_to_low_level,-0.369049
0_2_True_0.91_3_0.28_7,Go_to_low_level,-0.136
0_2_True_0.62_2_0.23_3,Go_to_low_level,-0.25999999999999995
0_2_True_0.76_2_0.23_1,Go_to_high_level,0.009000000000000001
0_2_True_0.53_3_0.68_3,Go_to_low_level,-0.4
0_2_True_0.39_2_0.28_3,Go_to_low_level,-0.13999999999999999
0_2_True_0.65_3_0.75_3,Go_to_high_level,0.0
0_2_True_0.50_2_0.78_3,Stay,-0.6000000000000001
0_2_True_0.42_1_0.78_3,Stay,-0.16999999999999998
0_2_True_0.65_1_0.53_3,Stay,-0.46306754689
0_2_True_0.56_1_0.27_1,Go_to_low_level,-0.33000000000000007
0_2_True_0.56_1_0.27_1,Go_to_high_level,0.0
0_2_True_0.63_2_0.45_1,Stay,-0.2
0_2_True_0.30_1_0.62_1,Next,0.1683756
0_3_True_0.55_3_0.12_2,Go_to_low_level,-0.19000000000000006
0_3_True_0.76_2_0.20_2,Go_to_low_level,-0.5
0_3_True_0.49_1_0.33_2,Next,0.12
1_1_False_nan_0_0.28_12,Previous,-0.4
1_4_True_0.46_2_0.63_22,Previous,-0.4
1_1_False_nan_0_0.35_18,Go_to_low_level,0.0
1_4_True_0.50_2_1.00_22,Next,0.08999999999999997
1_4_True_0.59_2_1.00_22,Go_to_high_level,0.10999999999999999
1_2_True_0.70_2_0.43_3,Stay,-0.2
1_4_True_0.40_1_0.70_22,Go_to_low_level,-0.06000000000000005
1_2_True_0.84_2_0.68_7,Go_to_high_level,0.0171
1_2_True_0.64_2_0.83_21,Previous,-0.32000000000000006
1_2_True_0.72_3_0.52_21,Next,1.0
1_4_True_0.46_1_0.40_22,Next,0.22000000000000003
1_3_True_0.68_3_0.22_20,Stay,-0.29000000000000004
1_2_True_0.79_2_0.25_4,Go_to_high_level,0.1
1_4_True_0.45_3_1.00_22,Go_to_high_level,0.30000000000000004
2_2_True_0.40_3_0.27_3,Stay,-0.6000000000000001
2_2_True_0.31_2_0.50_3,Next,0.010000000000000009
2_2_True_0.32_3_0.55_3,Go_to_low_level,-0.34
2_2_True_0.38_3_0.85_3,Go_to_high_level,0.0
2_2_True_0.27_1_0.80_3,Go_to_high_level,0.08999999999999997
2_2_True_0.36_1_0.33_3,Go_to_high_level,0.010000000000000009
2_2_True_0.37_2_0.98_3,Go_to_low_level,-0.4
2_2_True_0.35_1_0.92_3,Go_to_low_level,-0.5
2_2_True_0.39_3_0.67_1,Next,0.0
2_2_True_0.36_3_0.75_1,Stay,-0.27999999999999997
2_2_True_0.48_3_0.88_1,Go_to_low_level,-0.4
2_2_True_0.36_3_1.00_1,Go_to_high_level,0.0005831999999999999
2_2_True_0.38_2_0.63_1,Next,-0.0342
0_3_True_0.60_1_0.13_2,Stay,0.0
0_1_False_nan_0_0.10_6,Go_to_high_level,0.1
0_2_True_0.81_1_0.47_1,Go_to_low_level,0.0
0_3_True_0.58_2_0.18_2,Next,0.2331
0_2_True_0.82_1_0.33_7,Stay,-0.4
0_2_True_0.82_2_0.45_4,Previous,-0.2
0_2_True_0.82_3_0.53_3,Go_to_high_level,0.0
0_2_True_0.63_2_0.18_3,Stay,-0.2
0_2_True_0.62_1_0.58_7,Go_to_high_level,0.27
1_1_False_nan_0_0.42_12,Stay,0.0
1_1_False_nan_0_0.30_18,Previous,-0.4
1_2_True_0.53_2_0.25_4,Go_to_high_level,0.1
1_3_True_0.43_1_0.35_2,Previous,-0.26000000000000006
1_3_True_0.57_3_0.30_2,Stay,0.21000000000000008
1_2_True_0.78_2_0.78_4,Next,0.0
1_3_True_0.63_2_0.27_2,Go_to_high_level,0.0
1_1_False_nan_0_0.27_6,Go_to_high_level,0.09
1_3_True_0.61_2_0.58_5,Go_to_high_level,0.0
1_3_True_0.60_2_0.28_2,Go_to_high_level,0.0
1_3_True_0.56_3_0.93_5,Previous,0.22999999999999998
1_2_True_0.79_1_0.25_7,Stay,0.0
1_1_False_nan_0_0.58_23,Stay,-0.4
1_2_True_0.70_2_0.40_3,Next,0.0
0_3_True_0.61_3_0.17_2,Stay,-0.6000000000000001
0_3_True_0.54_1_0.18_2,Stay,-0.2841619
0_2_True_0.76_2_0.52_1,Go_to_high_level,0.1
2_2_True_0.43_3_0.75_1,Stay,-0.9239999999999999
2_2_True_0.47_3_1.00_1,Stay,-0.6000000000000001
2_2_True_0.47_3_0.28_1,Previous,-0.391
2_2_True_0.27_2_1.00_1,Stay,-0.4910000000000001
2_2_True_0.38_3_0.98_1,Go_to_low_level,-0.4
2_2_True_0.28_3_0.70_1,Previous,-0.2
2_1_False_nan_0_0.27_0,Go_to_high_level,0.34394251528
1_3_True_0.48_1_0.18_2,Go_to_high_level,0.07000000000000006
1_3_True_0.55_1_0.33_2,Stay,-0.3500000000000001
1_3_True_0.47_2_0.33_2,Previous,-0.4
1_1_False_nan_0_0.38_0,Stay,0.0
1_3_True_0.40_2_0.40_2,Go_to_high_level,0.12
1_3_True_0.52_3_0.40_2,Go_to_high_level,0.0
1_3_True_0.43_2_0.45_2,Go_to_high_level,0.0
1_2_True_0.66_3_0.27_1,Stay,-0.2
1_3_True_0.47_3_0.22_2,Next,0.06000000000000005
2_2_True_0.42_2_0.33_1,Go_to_low_level,-0.4
2_2_True_0.42_1_0.57_1,Go_to_low_level,-0.26999999999999996
2_2_True_0.55_3_0.48_1,Stay,-0.6000000000000001
2_2_True_0.32_2_0.48_1,Go_to_high_level,0.24999999999999997
2_2_True_0.57_3_0.53_1,Go_to_low_level,-0.76
2_2_True_0.57_1_0.47_1,Previous,-0.169049
2_2_True_0.40_3_0.55_1,Previous,-0.418
2_2_True_0.58_3_0.45_1,Go_to_low_level,-0.4
2_2_True_0.51_2_0.48_1,Previous,-0.4
2_2_True_0.47_1_0.83_1,Previous,-0.29000000000000004
2_2_True_0.58_2_0.48_1,Go_to_low_level,-0.4
2_2_True_0.44_1_0.27_1,Go_to_low_level,-0.25000000000000006
2_2_True_0.59_1_0.47_1,Stay,-0.6000000000000001
2_2_True_0.37_3_0.80_1,Go_to_low_level,-0.35000000000000003
2_2_True_0.42_2_0.45_1,Next,0.0090052488
2_2_True_0.38_3_0.50_1,Go_to_low_level,-0.39
2_2_True_0.39_2_0.30_1,Go_to_low_level,-0.4
0_2_True_0.45_1_0.92_3,Next,0.06
0_2_True_0.51_1_0.57_3,Go_to_low_level,-0.4
0_2_True_0.34_3_0.60_3,Go_to_high_level,-0.053246196
0_2_True_0.69_3_0.68_3,Go_to_low_level,-0.4
0_2_True_0.45_3_0.77_3,Previous,-0.23000000000000004
0_2_True_0.62_1_0.23_3,Previous,-0.4
0_2_True_0.45_2_0.47_3,Next,0.0
0_2_True_0.41_3_0.47_3,Go_to_low_level,-0.22000000000000003
0_2_True_0.59_1_0.35_3,Next,0.0
0_2_True_0.57_3_0.67_3,Next,1.0600000000000003
0_2_True_0.63_1_0.50_4,Next,0.0
0_1_False_nan_0_0.57_0,Next,0.0
0_1_False_nan_0_0.57_0,Go_to_high_level,0.09000000000000001
0_3_True_0.76_2_0.27_2,Go_to_high_level,0.18309572100000002
0_3_True_0.63_3_0.33_5,Next,0.050000000000000044
0_2_True_0.68_1_0.28_4,Go_to_low_level,-0.1
0_1_False_nan_0_0.30_12,Go_to_low_level,-1.084
0_2_True_0.85_2_0.18_3,Stay,-0.391
0_2_True_0.79_1_0.35_4,Go_to_low_level,-0.4
0_2_True_0.75_2_0.17_1,Go_to_low_level,0.030000000000000027
0_3_True_0.78_3_0.17_2,Go_to_high_level,0.0
2_2_True_0.48_2_0.67_3,Go_to_low_level,-0.31999999999999995
2_2_True_0.56_1_0.35_3,Go_to_low_level,-0.4
2_2_True_0.40_2_0.50_3,Next,0.04999999999999999
2_2_True_0.45_1_0.58_3,Stay,-0.29
2_2_True_0.56_1_0.78_3,Previous,-0.76
2_2_True_0.36_1_0.50_3,Next,0.20999999999999996
2_2_True_0.57_1_0.78_3,Go_to_high_level,0.0
2_1_False_nan_0_0.32_0,Stay,-0.016200000000000006
2_2_True_0.39_3_0.30_3,Previous,-0.27
2_2_True_0.39_1_0.57_1,Previous,-0.39
2_2_True_0.40_1_0.78_1,Go_to_low_level,-0.40315900000000005
2_2_True_0.46_3_0.43_1,Go_to_low_level,-0.5
2_1_False_nan_0_0.82_0,Go_to_low_level,0.0
2_2_True_0.56_3_0.58_1,Previous,-0.4
2_2_True_0.34_1_1.00_1,Stay,-0.34
2_2_True_0.34_1_1.00_1,Go_to_high_level,0.0038999999999999647
2_2_True_0.40_3_0.93_1,Next,0.0
2_2_True_0.32_1_0.62_1,Previous,-0.2
2_2_True_0.52_2_1.00_1,Go_to_low_level,-0.7109730000000001
2_2_True_0.56_2_0.58_3,Previous,-0.8140000000000001
2_2_True_0.55_3_0.68_3,Stay,-1.1283
2_2_True_0.43_3_0.57_3,Go_to_high_level,0.21100000000000013
2_2_True_0.56_3_1.00_3,Previous,-0.4
2_2_True_0.56_3_1.00_3,Go_to_high_level,0.0
0_3_True_0.57_1_0.27_2,Go_to_low_level,-0.26999999999999996
0_2_True_0.80_1_0.18_1,Stay,-0.42879550000000005
0_2_True_0.48_3_0.50_3,Go_to_high_level,0.037232712
0_2_True_0.33_2_0.42_3,Go_to_high_level,0.21000000000000002
0_2_True_0.55_2_0.25_1,Stay,-0.2300000000000001
0_2_True_0.72_2_0.23_1,Previous,-0.2019131876
0_2_True_0.53_3_0.28_1,Go_to_high_level,0.18999999999999997
0_2_True_0.80_3_0.28_1,Next,0.9658
1_2_True_0.71_3_0.32_4,Stay,-0.2
1_3_True_0.52_2_1.00_5,Stay,-0.25
1_3_True_0.67_3_0.98_5,Next,0.0
1_3_True_0.49_3_0.53_5,Go_to_low_level,-0.5
1_1_False_nan_0_0.43_0,Previous,0.0
1_1_False_nan_0_0.43_0,Go_to_low_level,0.0
1_2_True_0.77_2_0.57_3,Stay,0.020000000000000018
1_2_True_0.79_2_0.78_4,Go_to_low_level,0.0
1_3_True_0.45_1_0.40_5,Next,0.25999999999999995
0_3_True_0.52_2_0.33_2,Go_to_high_level,0.12
0_2_True_0.64_1_0.43_1,Next,1.0
0_3_True_0.50_2_0.58_8,Next,0.17000000000000004
0_2_True_0.67_2_0.68_7,Next,0.17999999999999994
0_2_True_0.85_3_0.18_3,Go_to_high_level,0.0
0_2_True_0.64_3_0.20_4,Next,0.0
0_2_True_0.59_2_0.17_3,Go_to_high_level,0.26
0_2_True_0.85_2_0.70_7,Next,0.040000000000000036
0_2_True_0.89_2_0.17_1,Go_to_high_level,0.1
0_3_True_0.58_3_0.20_8,Stay,-0.35
0_3_True_0.63_3_0.43_8,Go_to_high_level,0.0
1_1_False_nan_0_0.27_23,Next,0.0
1_2_True_0.81_1_0.37_1,Go_to_high_level,0.12
1_2_True_0.93_3_0.62_7,Go_to_high_level,0.0
1_1_False_nan_0_0.30_12,Go_to_high_level,0.1
1_3_True_0.79_1_0.55_14,Previous,-0.4
1_3_True_0.60_2_0.17_2,Go_to_high_level,0.0
1_1_False_nan_0_0.40_18,Go_to_low_level,-0.4
1_2_True_0.95_3_0.42_1,Go_to_low_level,0.0
1_3_True_0.66_1_0.25_8,Go_to_high_level,0.010000000000000009
1_2_True_0.67_2_0.30_3,Next,0.18999999999999995
1_2_True_0.86_1_0.72_13,Go_to_low_level,-0.5
1_2_True_0.91_1_0.73_4,Go_to_high_level,0.0
1_2_True_0.84_2_0.70_9,Stay,-0.6000000000000001
0_3_True_0.78_2_0.32_2,Next,0.0
0_2_True_0.67_1_0.40_1,Go_to_high_level,0.0
1_2_True_0.60_2_0.47_3,Next,0.0
1_3_True_0.59_2_0.75_5,Stay,-0.6000000000000001
1_2_True_0.58_1_0.40_3,Go_to_low_level,0.0
1_3_True_0.58_2_0.30_5,Go_to_high_level,0.0
1_3_True_0.56_1_1.00_5,Previous,-0.27999999999999997
1_2_True_0.68_1_0.48_3,Go_to_low_level,0.0
1_3_True_0.49_3_0.73_5,Next,0.0
1_2_True_0.71_2_0.78_4,Stay,-0.2
1_3_True_0.44_1_0.80_5,Stay,-0.13000000000000003
1_3_True_0.71_3_0.48_5,Go_to_low_level,-0.4
1_3_True_0.63_2_0.60_5,Previous,-0.4
1_3_True_0.47_3_0.93_5,Previous,-0.32999999999999996
1_3_True_0.54_2_0.90_5,Go_to_high_level,0.0
1_2_True_0.53_1_0.17_3,Next,0.0
1_3_True_0.50_3_0.95_5,Stay,-0.6000000000000001
1_3_True_0.48_1_0.37_5,Stay,-0.35
1_3_True_0.53_3_0.75_5,Next,0.0
1_3_True_0.50_1_0.50_5,Stay,-0.33000000000000007
0_2_True_0.62_2_0.55_3,Next,0.0
0_1_False_nan_0_0.38_6,Previous,-0.36
0_1_False_nan_0_0.38_6,Go_to_low_level,0.0
0_3_True_0.60_2_0.20_2,Go_to_high_level,0.0
0_2_True_0.59_2_0.22_3,Next,0.0
0_2_True_0.70_1_0.37_4,Stay,-0.2899999999999999
0_2_True_0.47_3_0.65_3,Stay,-0.6000000000000001
0_2_True_0.36_1_0.72_3,Previous,-0.4
0_2_True_0.25_2_0.28_3,Next,-0.04183200000000001
0_2_True_0.47_1_0.63_1,Stay,-0.29000000000000004
1_2_True_0.47_2_0.67_1,Next,0.43789999999999996
1_2_True_0.70_3_0.88_4,Go_to_high_level,0.019000000000000017
1_2_True_0.71_2_0.47_1,Go_to_low_level,-0.018000000000000002
1_3_True_0.33_1_1.00_5,Previous,-0.2
1_3_True_0.33_1_1.00_5,Go_to_low_level,-0.2847
1_2_True_0.53_2_0.37_1,Go_to_high_level,0.26899999999999985
1_2_True_0.70_3_0.70_1,Stay,-1.1400000000000001
1_2_True_0.68_1_0.38_1,Next,0.0
1_3_True_0.32_2_1.00_5,Previous,-0.24000000000000005
1_3_True_0.32_2_1.00_5,Next,0.10599999999999997
1_2_True_0.48_2_0.82_1,Stay,-1.1400000000000001
1_2_True_0.48_3_0.72_1,Go_to_low_level,-0.03753900000000001
1_3_True_0.41_2_0.55_5,Go_to_low_level,-0.8105800000000001
1_3_True_0.58_3_0.58_5,Next,0.0
1_3_True_0.58_3_0.58_5,Previous,-0.454
1_3_True_0.42_1_0.40_5,Stay,-1.1580000000000001
1_3_True_0.35_1_0.98_5,Go_to_low_level,-0.3799999999999999
0_3_True_0.39_3_0.25_2,Next,0.28
0_2_True_0.67_1_0.65_1,Previous,0.0
0_3_True_0.56_2_0.12_2,Next,0.0
0_3_True_0.39_2_0.18_2,Go_to_low_level,-0.4
0_2_True_0.69_1_0.33_1,Previous,0.040000000000000036
0_2_True_0.73_1_0.50_3,Go_to_low_level,0.13
0_2_True_0.86_3_0.23_4,Go_to_high_level,0.1
0_2_True_0.74_2_0.28_3,Go_to_low_level,-0.4
0_2_True_0.52_1_0.37_3,Previous,-0.4
0_2_True_0.51_3_0.27_3,Next,0.17000000000000004
0_2_True_0.68_3_0.67_3,Go_to_high_level,0.1
0_3_True_0.66_3_0.42_5,Stay,-0.6000000000000001
0_3_True_0.46_1_0.77_5,Previous,-0.06000000000000005
0_2_True_0.60_3_0.32_4,Stay,-0.31172186884
0_2_True_0.49_1_0.85_3,Go_to_low_level,-0.5
0_1_False_nan_0_0.67_0,Go_to_low_level,0.0
0_2_True_0.43_3_1.00_3,Go_to_high_level,0.0
0_2_True_1.00_2_0.27_1,Next,-0.025915950000000007
0_2_True_0.40_3_0.62_1,Go_to_high_level,0.0
0_1_False_nan_0_0.45_0,Go_to_low_level,0.0
0_2_True_0.53_2_0.78_1,Go_to_high_level,0.0
0_2_True_0.36_3_0.85_1,Previous,-0.27999999999999997
0_2_True_0.72_2_0.48_13,Go_to_high_level,0.0
0_2_True_0.58_1_0.43_3,Go_to_low_level,-0.13887955000000002
0_2_True_0.92_1_0.22_1,Previous,-0.20324
2_2_True_0.49_1_0.47_1,Go_to_high_level,0.0
2_2_True_0.35_3_0.82_1,Previous,-0.4
2_2_True_0.33_3_0.80_1,Go_to_high_level,0.15999999999999998
2_2_True_0.49_1_0.87_1,Previous,-0.37
2_2_True_0.52_1_1.00_1,Stay,-0.39
2_2_True_0.52_1_1.00_1,Go_to_high_level,0.0
2_2_True_0.39_1_0.70_1,Go_to_high_level,0.02999999999999997
2_2_True_0.42_1_0.88_1,Stay,-1.0248907200000001
2_1_False_nan_0_0.65_0,Previous,-0.5817100000000001
2_2_True_0.33_3_0.58_1,Stay,-0.256
2_2_True_0.51_1_0.87_1,Go_to_low_level,-0.4
2_2_True_0.37_2_0.78_1,Stay,-0.3631441
2_2_True_0.34_2_0.73_1,Stay,-0.2
2_2_True_0.54_1_0.30_1,Go_to_high_level,0.0
2_2_True_0.42_1_0.75_1,Stay,-0.25000000000000006
2_2_True_0.42_1_0.75_1,Next,0.0
2_2_True_0.57_3_0.62_1,Go_to_high_level,0.0
0_2_True_0.74_1_0.53_4,Go_to_low_level,0.0
0_3_True_0.68_2_0.55_5,Go_to_high_level,-0.074556
0_2_True_0.66_1_0.47_24,Stay,-0.39271
0_1_False_nan_0_0.17_12,Next,-0.0029160000000000006
0_2_True_0.65_1_0.30_3,Go_to_high_level,-0.0684
2_2_True_0.33_3_1.00_1,Go_to_high_level,0.0
2_2_True_0.27_3_0.93_1,Previous,-0.23000000000000004
2_2_True_0.44_2_0.67_1,Go_to_low_level,-0.4
2_2_True_0.39_1_0.73_1,Next,0.0
2_2_True_0.30_3_0.50_1,Previous,-0.2
2_1_False_nan_0_0.18_0,Go_to_high_level,0.1
2_2_True_0.37_3_0.87_1,Go_to_low_level,-0.4
2_2_True_0.30_2_0.75_1,Stay,-0.6000000000000001
2_2_True_0.30_1_0.98_1,Next,0.0
2_2_True_0.25_2_0.73_1,Next,0.15000000000000002
2_2_True_0.40_3_0.60_1,Previous,-0.4
2_2_True_0.21_2_0.62_1,Stay,-0.2
2_2_True_0.41_3_1.00_1,Previous,-0.610535879
2_2_True_0.38_3_0.67_1,Previous,-0.35000000000000003
2_2_True_0.43_2_1.00_1,Go_to_high_level,-0.061560000000000004
2_2_True_0.23_1_0.37_1,Next,0.009000000000000001
2_2_True_0.34_1_0.55_1,Stay,-0.6000000000000001
2_2_True_0.16_1_1.00_1,Stay,-0.38000000000000006
0_2_True_0.41_2_0.45_3,Previous,-0.4479215764
0_2_True_0.47_3_0.90_3,Previous,-0.27
0_2_True_0.60_3_0.60_3,Stay,-0.6000000000000001
0_2_True_0.55_3_0.60_3,Go_to_low_level,0.0
0_2_True_0.54_2_0.47_4,Stay,-0.6000000000000001
0_3_True_0.72_3_0.17_2,Go_to_low_level,0.0
0_3_True_0.51_3_0.32_5,Stay,0.20999999999999996
0_2_True_0.72_1_0.38_7,Go_to_low_level,-0.4
0_2_True_0.71_2_0.20_1,Next,0.03317031
0_3_True_0.70_1_0.38_5,Next,0.0
0_2_True_0.63_1_0.23_4,Previous,0.009000000000000001
0_3_True_0.49_2_0.17_2,Stay,-0.3631441
0_2_True_0.37_2_0.33_1,Go_to_low_level,-0.41172186883999995
0_2_True_0.22_2_0.90_1,Stay,-0.33999999999999997
0_2_True_0.52_1_0.80_3,Next,0.010000000000000009
0_2_True_0.53_2_0.32_3,Previous,-0.3500000000000001
0_2_True_0.58_3_0.47_3,Go_to_high_level,0.0
0_2_True_0.56_1_1.00_3,Next,0.0
0_2_True_0.34_2_1.00_3,Next,0.19
0_2_True_0.53_1_0.35_3,Go_to_low_level,-0.526244
2_2_True_0.35_1_1.00_3,Go_to_high_level,0.0
2_2_True_0.10_1_1.00_3,Stay,-0.18
2_2_True_0.32_2_0.78_3,Stay,-0.396
2_2_True_0.10_3_0.92_3,Go_to_high_level,0.171
0_2_True_0.49_1_0.28_3,Stay,-0.37
0_2_True_0.52_3_0.60_3,Next,-0.05676079220100001
0_2_True_0.56_1_0.45_3,Go_to_high_level,0.0
0_2_True_0.39_3_0.18_3,Go_to_high_level,0.04999999999999999
0_2_True_0.44_1_0.17_3,Next,0.06
0_2_True_0.50_1_0.25_3,Stay,-0.37561
0_2_True_0.46_1_0.55_1,Go_to_high_level,0.0
0_2_True_0.56_1_0.72_1,Go_to_high_level,0.0
0_2_True_0.54_3_0.87_1,Next,0.0
0_2_True_0.45_1_0.82_1,Go_to_low_level,-0.38000000000000006
2_2_True_0.27_1_0.85_1,Stay,-0.12999999999999998
2_2_True_0.54_1_1.00_1,Previous,-0.4
2_2_True_0.29_3_0.50_1,Go_to_low_level,-0.31
2_2_True_0.38_1_0.92_1,Stay,-0.5865
2_2_True_0.44_3_0.73_1,Go_to_low_level,-0.35000000000000003
2_2_True_0.49_3_0.67_1,Go_to_low_level,-0.5
2_2_True_0.29_1_1.00_1,Go_to_high_level,0.07
2_2_True_0.36_1_0.58_1,Go_to_low_level,-0.38505358790000005
2_2_True_0.55_3_0.58_1,Next,0.0
2_2_True_0.28_2_0.53_1,Stay,-0.40430000000000005
2_2_True_0.50_3_0.37_1,Go_to_high_level,0.0
0_2_True_0.49_2_0.48_1,Go_to_high_level,0.0
0_2_True_0.79_3_0.53_3,Go_to_high_level,0.0
0_2_True_0.72_1_0.38_4,Go_to_low_level,0.0
0_3_True_0.51_1_0.70_5,Go_to_high_level,0.24
0_3_True_0.75_2_0.68_5,Stay,-0.6000000000000001
2_2_True_0.48_1_0.82_3,Go_to_low_level,-0.5
2_2_True_0.54_2_0.23_3,Stay,-0.6000000000000001
