userid,total_events,first_event,last_event,event_diversity,num_courses,active_days,avg_grade,grade_std,num_assessments,cluster,archetype
9150,0.0830729717764325,1663592614,1674033181,1.4184180943247875,1.2962562140762124,0.1544283644065496,0.6305060004226148,0.080749751991697,0.7714979743333984,1,Struggling but Trying
9151,2.153797159842652,1662548499,1674556097,1.2349057585592402,0.6273373867286552,0.8468607523874424,-0.976586362423648,0.9491011941818258,2.2733617966941004,1,Struggling but Trying
9152,2.1963120284382143,1662548460,1674555744,1.0513934227936927,0.6273373867286552,0.8468607523874424,-0.8054477980917083,1.1581311610563092,2.2733617966941004,1,Struggling but Trying
9153,-0.5971649257525671,1662482944,1674580245,-0.3249490954479132,0.6273373867286552,0.9237976843853194,0.4349560995354866,0.2419382757867514,0.0706281905650709,1,Struggling but Trying
9154,-0.8672593850655522,1664732513,1674377917,-0.6919737669790081,-0.710500267966459,-0.1917878295838968,0.8610490414684925,-2.042382115686888,-1.2309871221475377,0,Efficient Learner
9155,1.379776463941088,1662548525,1674576893,0.4091002476142767,0.961796800402434,0.8853292183863809,-1.9759974649869096,-0.153510367723177,2.2733617966941004,1,Struggling but Trying
9157,-1.1135955354574878,1662216617,1664479970,-2.068316285220614,-2.7172567500091307,-2.2690849935265756,-1.4114466488408723,0.654227278198859,-1.331111376971584,0,Efficient Learner
9158,-0.8147410179769162,1662635668,1674050154,0.1338317439659554,-0.3760408542926805,0.6160499563938115,0.2231555143641094,0.2886467598035532,0.3710009550372112,1,Struggling but Trying
9160,-0.8622576358190154,1663043552,1673827527,-0.3249490954479132,-0.0415814406189019,0.3083022284023036,0.4240306394859222,-0.6012404466670015,-0.2297445739070694,0,Efficient Learner
9161,-0.3845905827747546,1662448937,1673776747,-0.4167052633306869,-0.3760408542926805,0.577581490394873,1.050423682327606,-1.2639380359572834,-0.930614357675397,0,Efficient Learner
9162,0.5294790920298386,1665413797,1673976800,-0.6002175990962344,-0.3760408542926805,-0.6534094215711587,0.2117645585229596,0.9773006060893948,-0.8304901028513502,0,Efficient Learner
9163,-0.288306909778922,1665483201,1674579269,-0.6919737669790081,-0.710500267966459,-0.4225986255775277,-0.5592607649748605,1.384624772208222,-0.7303658480273034,0,Efficient Learner
9166,-0.7897322717442323,1662966071,1674201694,-0.5084614312134607,-0.710500267966459,0.5391130243959346,0.2550501907193286,-1.0784516458181794,-1.0307386124994438,0,Efficient Learner
9167,-0.1595118666806003,1663665594,1674418392,0.3173440797315029,-0.0415814406189019,0.3083022284023036,0.9299125472354428,-0.684577419141388,-0.4299930835551631,0,Efficient Learner
9168,-0.1657640532387713,1662886620,1674322932,0.4091002476142767,-0.0415814406189019,0.6160499563938115,-0.8186216861514729,0.9315921934721972,0.7714979743333984,1,Struggling but Trying
9169,2.1963120284382143,1662548735,1674034504,0.9596372549109192,0.6273373867286552,0.6160499563938115,-0.8155477789375278,1.1303484710240816,2.2733617966941004,1,Struggling but Trying
9174,2.1963120284382143,1662448955,1674594800,0.5926125833798241,0.6273373867286552,0.9237976843853194,0.4507373196070794,-0.7297318755031076,-0.3298688287311163,1,Struggling but Trying
9176,-0.8672593850655522,1664393092,1674282090,0.0420755760831817,-0.3760408542926805,-0.0763824315870813,0.5491378682887759,0.7754285960079558,0.1707524453891176,1,Struggling but Trying
9179,-0.5621526810268097,1666947906,1674068633,-0.0496805917995919,0.6273373867286552,-1.307373343553113,0.5634603201184566,-0.5849039229113572,-0.1296203190830226,0,Efficient Learner
9180,-0.4371089498633906,1665333519,1673781931,-1.058998438510103,-1.0449596816402376,-0.7303463535690357,-0.1489490431134475,1.0102481825754752,-0.930614357675397,0,Efficient Learner
9182,-0.3733366469700469,1663669259,1674561656,0.1338317439659554,-0.710500267966459,0.3852391604001806,0.6953462307167679,0.5727858084604357,0.0706281905650709,1,Struggling but Trying
9183,2.1963120284382143,1662541976,1674585743,1.1431495906764666,0.961796800402434,0.8853292183863809,-0.424403066181249,0.9906741535999484,2.2733617966941004,1,Struggling but Trying
9184,-0.9022716297913096,1662278776,1674566423,-1.6095354458067457,0.2928779730548767,1.0007346163831965,0.9692631219594148,-1.245619198333666,-0.8304901028513502,0,Efficient Learner
9185,-0.3845905827747546,1662650189,1674401487,-0.6002175990962344,-0.0415814406189019,0.7699238203895655,1.1856912829412591,-1.6037785649857546,-0.8304901028513502,0,Efficient Learner
9186,-0.6959494733716681,1665487652,1674454511,0.3173440797315029,-0.710500267966459,-0.4995355575754047,0.6243307403946003,0.5092578888598414,0.0706281905650709,0,Efficient Learner
9187,0.0543129136088461,1662023619,1674298693,-0.3249490954479132,-0.3760408542926805,1.0007346163831965,0.0562068178172591,1.412925967220013,-0.7303658480273034,1,Struggling but Trying
9188,-0.8222436418467213,1662494591,1674382765,-0.3249490954479132,0.2928779730548767,0.8083922863885039,0.5114343198824363,-0.0081154677010306,-0.2297445739070694,1,Struggling but Trying
9189,2.1963120284382143,1662446863,1674328424,0.1338317439659554,1.2962562140762124,0.8083922863885039,-0.6938164308484412,0.8450241960316869,2.2733617966941004,1,Struggling but Trying
9191,-0.7184573449810835,1663352060,1673630173,-1.2425107742756505,-0.0415814406189019,0.0774914324086726,1.0125487541557836,-1.0784516458181794,-1.0307386124994438,0,Efficient Learner
9192,0.3906805504384434,1662378469,1674589077,1.8771989337386563,0.961796800402434,0.962266150384258,0.533947389075478,-0.02008721057391,0.6713737195093517,1,Struggling but Trying
9196,-0.5671544302733464,1662022347,1674588835,-0.5084614312134607,1.2962562140762124,1.116140014380012,0.1618195982963803,0.217433194579812,-0.2297445739070694,1,Struggling but Trying
9198,-0.5083838766265395,1665341369,1674458721,0.0420755760831817,-1.0449596816402376,-0.4225986255775277,0.5059715898576542,0.4079656407233441,0.0706281905650709,0,Efficient Learner
9199,-0.3958445185794624,1666955628,1674589672,0.5926125833798241,-0.710500267966459,-1.0765625475594822,0.4586279296428758,0.3747671855783522,0.0706281905650709,0,Efficient Learner
9201,-0.9735465565544584,1662887528,1671020261,-1.793047781572293,-1.0449596816402376,-0.8457517515658511,-2.5476944939955546,-2.042382115686888,-0.930614357675397,0,Efficient Learner
9202,-0.3433261514908264,1662528760,1673464725,-0.9672422706273294,0.6273373867286552,0.3852391604001806,-1.1295867182598658,0.6935093518832532,2.2733617966941004,1,Struggling but Trying
9203,0.2431289476656089,1662050715,1674314076,-0.5084614312134607,-0.3760408542926805,0.962266150384258,0.1666753583184089,0.3486381708205283,-0.3298688287311163,1,Struggling but Trying
9208,-0.550898745222102,1664272922,1673955120,-0.7837299348617819,-0.3760408542926805,-0.1533193635849583,1.050423682327606,-1.2639380359572832,-0.930614357675397,0,Efficient Learner
9209,-0.9560404341915796,1669072299,1674583005,-1.7012916136895193,-0.0415814406189019,-2.0382741975329446,0.4191748794638936,-1.2993405795978672,-0.930614357675397,0,Efficient Learner
9211,0.9208659705713402,1662449799,1674584503,-0.5084614312134607,-1.0449596816402376,0.9237976843853194,1.1451110027571632,-1.4338443857360574,-1.1308628673234906,0,Efficient Learner
9215,-0.8522541373259419,1662966380,1674216025,-0.6919737669790081,1.630715627749991,0.5391130243959346,0.8610490414684925,-1.2639380359572834,-1.0307386124994438,0,Efficient Learner
9216,-0.5233891243661498,1665479588,1673600094,0.6843687512625979,-0.710500267966459,-0.8842202175647896,0.4349560995354866,0.3456923804532845,0.0706281905650709,0,Efficient Learner
9217,-0.7734765866929879,1666782804,1673767996,-0.0496805917995919,-0.710500267966459,-1.38431027555099,0.3639406092133189,0.3326166245622547,0.0706281905650709,0,Efficient Learner
9219,1.4923158219881651,1662537833,1673889245,-0.4167052633306869,0.961796800402434,0.577581490394873,-0.3713890974558985,0.9648762766039992,2.2733617966941004,1,Struggling but Trying
9220,2.1963120284382143,1662548527,1674586052,1.785442765855883,2.2996344550975483,0.8853292183863809,-0.9527777939160464,0.898499983885761,2.2733617966941004,1,Struggling but Trying
9225,-0.6671894152040817,1666271815,1674047866,0.4091002476142767,1.9651750414237696,-0.9996256155616052,0.4570498076357165,0.4939450748693184,-0.0294960642589758,1,Struggling but Trying
9226,-0.1645136159271371,1662447651,1674555078,-0.5084614312134607,-0.3760408542926805,0.9237976843853194,0.1035504780320375,-0.0662309534123199,-0.8304901028513502,0,Efficient Learner
