id,timemodified,userid,courseid,finalgrade,itemtype
339544,1673441619,8091,2724,8,mod
339543,1672868048,9060,1896,-1,course
339542,1672868048,9476,1896,-1,course
339537,1673277787,9452,42,9,mod
339518,1673277565,8964,42,7,mod
339453,1672935214,9933,2389,9,mod
339452,1672934983,9933,2389,10,mod
339451,1672934902,9933,2389,8,mod
339450,1672934797,9933,2389,8,mod
339449,1674509617,9933,2389,9,course
339448,1674491432,9933,2389,-1,mod
339441,1672911948,9958,2632,6,mod
339440,1673440320,9768,25,1,mod
339439,1672845113,8722,2991,8,course
339438,1672845113,7276,2991,9,course
339437,1672845113,8755,2991,8,course
339436,1672845112,8759,2991,9,course
339435,1672845112,8514,2991,9,course
339434,1672845112,8761,2991,9,course
339433,1672845112,8516,2991,9,course
339432,1672845112,8499,2991,8,course
339431,1673958959,9162,1545,9,course
339430,1673958959,9187,1545,10,course
339429,1673958960,8851,2910,10,course
339428,1673948144,8591,2910,10,course
339427,1673958960,8718,2910,10,course
339426,1673958960,8675,2910,10,course
339425,1673958960,8599,2910,9,course
339424,1672842669,9041,1927,9,course
339423,1672842669,9160,1927,9,course
339421,1672842669,8744,1927,9,course
339420,1672842669,9513,1927,9,course
339419,1672842669,9302,1927,10,course
339418,1672842669,9179,1927,10,course
339417,1672842669,9395,1927,9,course
339416,1672842669,9090,1927,9,course
339415,1672842669,9092,1927,9,course
339414,1672842669,9330,1927,8,course
339413,1672842669,9039,1927,10,course
339412,1672842669,9113,1927,9,course
339411,1672842669,9300,1927,9,course
339410,1673440445,9918,25,10,mod
339401,1674112840,8652,2694,9,course
339398,1674379437,9883,3090,9,mod
339397,1674379740,9883,3090,0,course
339396,1674379437,9883,3090,8,mod
339395,1672835715,8704,3125,10,course
339394,1672835715,8565,3125,10,course
339393,1672835715,9347,3125,10,course
339392,1672835715,9413,3125,10,course
339389,1673435300,7484,2724,8,mod
339388,1674145493,7484,2724,8,course
339387,1673435300,7484,2724,8,mod
339386,1672834991,9915,25,8,mod
339382,1674572181,8845,2718,10,mod
339381,1674572595,8845,2718,8,mod
339379,1674571269,8845,2718,7,mod
339372,1673963819,8845,2718,0,mod
339371,1673963673,8845,2718,0,mod
339370,1673963592,8845,2718,0,mod
339366,1674572595,8845,2718,5,course
339365,1674571790,8845,2718,8,mod
339364,1672833046,8695,2647,9,course
339363,1672833053,8606,2647,-1,course
339362,1672833046,8573,2647,9,course
339361,1674216473,7179,2445,7,mod
339352,1674564312,7179,2445,7,course
339347,1674418244,9605,2416,8,course
339346,1674418243,9605,2416,8,mod
339342,1672956094,10007,2974,10,mod
339341,1672953470,10006,2974,10,mod
339340,1672953466,10005,2974,10,mod
339339,1672953455,9993,2974,10,mod
339338,1672953445,9975,2974,10,mod
339337,1673250419,9973,2974,8,mod
339336,1672953422,9967,2974,10,mod
339335,1672955736,9938,2974,10,mod
339334,1672953410,9937,2974,10,mod
339333,1673249966,9936,2974,10,mod
339332,1672860775,9928,2974,10,mod
339331,1672953389,9431,2974,10,mod
339330,1673250248,9192,2974,10,mod
339329,1672953376,8075,2974,10,mod
339328,1672953371,7682,2974,10,mod
339327,1672821180,8052,2941,10,course
339326,1672821180,7093,2941,10,course
339325,1672835130,9909,25,8,mod
339324,1672946660,8838,3083,5,mod
339323,1672946650,8623,3083,8,mod
339322,1672946643,8618,3083,7,mod
339321,1672946611,8838,3083,5,mod
339320,1672946604,8623,3083,8,mod
339319,1672946596,8618,3083,7,mod
339318,1672946565,8838,3083,6,mod
339317,1672946533,8623,3083,8,mod
339316,1672946526,8618,3083,7,mod
339315,1674509611,9792,1708,-1,course
339314,1674499849,9720,1708,8,course
339313,1674498010,9788,1708,9,course
339312,1674509611,9739,1708,8,course
339311,1674509611,9806,1708,-1,course
339310,1674509612,9926,1708,-1,course
339309,1674509611,9781,1708,-1,course
339308,1674509612,7869,1708,-1,course
339307,1674509611,9698,1708,9,course
339306,1674509611,9681,1708,8,course
339305,1674509611,9888,1708,-1,course
339304,1674509612,9877,1708,-1,course
339303,1674509611,9525,1708,8,course
339302,1672812965,9768,25,1,mod
339299,1672778517,7438,2724,8,mod
339298,1674145493,7438,2724,8,course
339297,1672778516,7438,2724,8,mod
339294,1672778194,9507,2724,8,mod
339293,1674145493,9507,2724,8,course
339292,1672778194,9507,2724,8,mod
339289,1672778049,9496,2724,8,mod
339288,1674145493,9496,2724,8,course
339287,1672778049,9496,2724,8,mod
339286,1674491432,9931,2389,-1,mod
339285,1674491432,9358,2389,-1,mod
339284,1672771686,9053,2759,10,course
339278,1674593098,9348,2050,9,course
339276,1672823213,9650,2813,10,mod
339275,1672824504,9601,2813,8,mod
339274,1673001841,9599,2813,10,mod
339273,1673002033,9598,2813,10,mod
339272,1673004679,9586,2813,8,mod
339250,1672823154,9650,2813,4,mod
339249,1672823204,9601,2813,0,mod
339248,1672823684,9599,2813,0,mod
339247,1672824143,9598,2813,0,mod
339246,1673608956,9586,2813,0,mod
339224,1674233928,8950,2672,9,mod
339223,1674240525,8950,2672,9,course
339222,1674067073,8950,2672,9,mod
339208,1673780497,9417,2902,9,mod
339206,1672749384,9092,2700,6,course
339205,1672749384,9513,2700,6,course
339204,1672749384,9300,2700,8,course
339203,1672749384,9160,2700,8,course
339202,1672749384,9179,2700,9,course
339201,1672749384,9090,2700,7,course
339200,1672749384,9041,2700,7,course
339199,1672749384,9302,2700,9,course
339198,1672749384,9113,2700,8,course
339197,1672749384,9395,2700,8,course
339196,1672749384,9330,2700,7,course
339195,1672749384,9039,2700,8,course
339194,1672749380,9103,2634,7,course
339193,1672749137,10014,1918,9,course
339192,1672749136,9998,1918,9,course
339191,1672749136,10019,1918,-1,course
339190,1672749136,9999,1918,9,course
339189,1672748135,8860,670,7,mod
339188,1672747789,9152,670,7,mod
339187,1672745626,9169,670,7,mod
339186,1672745626,9152,670,7,mod
339185,1672743318,9220,670,7,mod
339184,1672743318,9169,670,8,mod
339183,1672743318,9152,670,6,mod
339182,1672743317,8860,670,5,mod
339181,1672742829,9169,670,10,mod
339180,1672742829,9152,670,10,mod
339179,1672742829,8671,670,10,mod
339178,1672742326,9169,670,10,mod
339177,1672742326,9152,670,10,mod
339176,1672740418,9169,670,10,mod
339168,1673858612,7782,2333,8,course
339167,1673858534,7782,2333,8,mod
339166,1672739544,9152,670,10,mod
339165,1673269588,9225,1994,0,mod
339164,1673269589,9225,1994,9,course
339163,1672826982,9225,1994,9,mod
339149,1673697026,9289,1907,7,mod
339148,1673697009,9219,1907,6,mod
339146,1673696967,9065,1907,6,mod
339145,1673697065,9061,1907,6,mod
339136,1673697532,9289,1907,9,mod
339135,1673639474,9219,1907,7,mod
339133,1673639474,9065,1907,7,mod
339132,1673639474,9061,1907,8,mod
339123,1672737447,8744,2700,9,course
339064,1672925385,9401,2006,8,course
339063,1672925385,9401,2006,8,mod
339062,1673078292,10048,2058,9,course
339060,1672695229,9321,2634,8,course
339059,1672695229,9308,2634,10,course
339058,1672695229,9033,2634,10,course
339057,1672695229,9288,2634,-1,course
339056,1672695229,9196,2634,8,course
339055,1673780496,8685,2902,10,mod
339052,1672925267,9150,2006,8,course
339051,1672925267,9150,2006,8,mod
339049,1672925471,9409,2006,7,course
339048,1672925471,9409,2006,7,mod
339046,1672925280,9355,2006,7,course
339045,1672925280,9355,2006,7,mod
339043,1672925356,9400,2006,8,course
339042,1672925356,9400,2006,8,mod
339041,1672691348,9976,2030,1,mod
339040,1672691347,9970,2030,1,mod
339039,1672691348,9941,2030,2,mod
339038,1672691348,9879,2030,2,mod
339037,1672691348,9837,2030,0,mod
339036,1672691348,9815,2030,3,mod
339035,1672691348,9801,2030,1,mod
339034,1672691348,9787,2030,1,mod
339033,1672691348,9756,2030,2,mod
339032,1672691348,9750,2030,3,mod
339031,1672691348,9742,2030,2,mod
339030,1672691348,9729,2030,2,mod
339019,1672691347,9434,2030,3,mod
339000,1672691347,9055,2030,3,mod
338902,1672686061,8722,1671,9,course
338901,1672686061,7276,1671,10,course
338900,1672686061,8755,1671,9,course
338899,1672686061,8759,1671,9,course
338898,1672686061,8514,1671,10,course
338897,1672686061,8761,1671,9,course
338896,1672686061,8516,1671,10,course
338895,1672686061,8499,1671,9,course
338894,1672679405,8860,670,7,mod
338893,1673078292,7030,2058,10,course
338885,1674136492,9749,2603,8,course
338884,1674136492,9749,2603,8,mod
338882,1673780496,9246,2902,10,mod
338878,1672675462,9519,2030,7,course
338877,1672675462,9519,2030,5,mod
338873,1672675462,9057,2030,8,course
338872,1672675461,9057,2030,6,mod
338868,1672675462,9514,2030,7,course
338867,1672675462,9514,2030,5,mod
338863,1672675462,9513,2030,6,course
338862,1672675461,9513,2030,4,mod
338858,1672675462,9124,2030,6,course
338857,1672675461,9124,2030,4,mod
338853,1672675462,9191,2030,9,course
338852,1672675461,9191,2030,6,mod
338848,1672675462,9510,2030,9,course
338847,1672675462,9510,2030,6,mod
338843,1672675461,9511,2030,8,course
338842,1672675461,9511,2030,6,mod
338838,1672675461,9441,2030,7,course
338837,1672675461,9441,2030,5,mod
338833,1672675461,9433,2030,6,course
338832,1672675461,9433,2030,4,mod
338828,1672675461,9462,2030,6,course
338827,1672675461,9462,2030,4,mod
338823,1672675461,9382,2030,9,course
338822,1672675461,9382,2030,6,mod
338818,1672675461,9512,2030,9,course
338817,1672675461,9512,2030,6,mod
338813,1672675461,9030,2030,9,course
338812,1672675461,9030,2030,6,mod
338808,1672675461,9042,2030,8,course
338807,1672675461,9042,2030,6,mod
338803,1672675462,9456,2030,7,course
338802,1672675462,9456,2030,5,mod
338798,1672675461,9209,2030,7,course
338797,1672675461,9209,2030,5,mod
338793,1672675461,9515,2030,7,course
338792,1672675461,9515,2030,5,mod
338788,1672675462,9184,2030,9,course
338787,1672675462,9184,2030,6,mod
338783,1672675461,9129,2030,8,course
338782,1672675461,9129,2030,6,mod
338778,1672675461,9160,2030,8,course
338777,1672675461,9160,2030,5,mod
338773,1672675461,9090,2030,6,course
338772,1672675461,9090,2030,4,mod
338768,1672675461,9092,2030,7,course
338767,1672675461,9092,2030,5,mod
338763,1672675462,9179,2030,7,course
338762,1672675462,9179,2030,5,mod
338758,1672675461,9315,2030,7,course
338757,1672675461,9315,2030,5,mod
338753,1672675461,9113,2030,7,course
338752,1672675461,9113,2030,5,mod
338748,1672675461,9395,2030,7,course
338747,1672675461,9395,2030,5,mod
338743,1672675462,9330,2030,7,course
338742,1672675462,9330,2030,5,mod
338738,1672675462,9302,2030,9,course
338737,1672675462,9302,2030,6,mod
338733,1672675462,9041,2030,9,course
338732,1672675462,9041,2030,6,mod
338728,1672675461,9300,2030,9,course
338727,1672675461,9300,2030,7,mod
338723,1672675462,9039,2030,9,course
338722,1672675462,9039,2030,6,mod
338687,1672672247,9220,670,10,mod
338686,1672672247,9169,670,10,mod
338685,1672672247,9152,670,10,mod
338684,1672672247,8860,670,8,mod
338683,1672670693,9220,670,9,mod
338682,1672670693,9169,670,10,mod
338681,1672670693,9152,670,10,mod
338678,1672668334,9220,670,10,mod
338677,1672668334,9169,670,10,mod
338676,1672668333,9152,670,10,mod
338675,1673269775,7766,1828,10,course
338674,1672826585,7766,1828,10,mod
338666,1673858612,7004,2333,9,course
338665,1673858436,7004,2333,9,mod
338664,1672666326,9220,670,7,mod
338663,1672666325,9169,670,10,mod
338662,1672666325,9152,670,10,mod
338661,1672665007,9581,2974,9,mod
338660,1672665007,9581,2974,9,mod
338659,1672665007,9581,2974,9,mod
338658,1672665007,9581,2974,9,course
338657,1672665007,9581,2974,9,mod
338656,1672935199,9931,2389,9,mod
338655,1672821761,9931,2389,10,mod
338654,1672934876,9931,2389,10,mod
338653,1674497790,9931,2389,10,course
338652,1672934779,9931,2389,9,mod
338651,1672662430,9220,670,3,mod
338650,1672662430,9169,670,3,mod
338649,1672662430,9152,670,3,mod
338648,1672662055,9169,670,9,mod
338647,1674235407,8980,2672,10,mod
338646,1674240525,8980,2672,10,course
338645,1674158105,8980,2672,10,mod
338644,1672661772,9152,670,10,mod
338643,1673078292,10046,2058,10,course
338641,1673269775,7191,1828,10,course
338640,1672826590,7191,1828,10,mod
338639,1673962168,9298,3070,10,mod
338636,1673962168,9298,3070,5,course
338633,1672925407,9407,2006,7,course
338632,1672925407,9407,2006,7,mod
338624,1674124788,8694,1697,9,course
338623,1674124666,8694,1697,9,mod
338622,1672650959,9833,2362,9,course
338621,1672650959,9772,2362,8,course
338620,1672650959,8614,2362,7,course
338619,1672650959,7047,2362,9,course
338618,1672650959,10008,2362,9,course
338617,1672650959,10102,2362,9,course
338616,1674234845,8966,2672,10,mod
338615,1674240524,8966,2672,10,course
338614,1674122395,8966,2672,10,mod
338613,1673078292,9790,2058,9,course
338611,1671777157,10014,1424,8,mod
338610,1671798722,10014,1424,9,mod
338609,1666170910,10014,1424,9,mod
338608,1671798722,10014,1424,-1,mod
338607,1671798722,10014,1424,-1,mod
338606,1671798722,10014,1424,-1,mod
338605,1671798722,10014,1424,-1,mod
338604,1670392911,10014,1424,10,mod
338603,1670393343,10014,1424,8,mod
338602,1671798722,10014,1424,9,course
338601,1671776975,9999,1424,10,mod
338600,1671776507,9999,1424,9,mod
338599,1666170895,9999,1424,9,mod
338598,1671798722,9999,1424,-1,mod
338597,1671798722,9999,1424,-1,mod
338596,1671798722,9999,1424,-1,mod
338595,1671798722,9999,1424,-1,mod
338594,1670392864,9999,1424,9,mod
338593,1671776755,9999,1424,9,mod
338592,1672641348,9999,1424,9,course
338591,1671798722,9998,1424,0,mod
338590,1671798722,9998,1424,9,mod
338589,1666170872,9998,1424,9,mod
338588,1671798722,9998,1424,-1,mod
338587,1671798722,9998,1424,-1,mod
338586,1671798722,9998,1424,-1,mod
338585,1671798722,9998,1424,-1,mod
338584,1670392806,9998,1424,10,mod
338583,1671777419,9998,1424,7,mod
338582,1671798722,9998,1424,9,course
338581,1673257249,9260,677,9,mod
338580,1672728819,9169,677,10,mod
338579,1672728900,9152,677,10,mod
338578,1672608810,9076,3126,9,course
338577,1672608810,7639,3126,9,course
338576,1672608810,8351,3126,9,course
338575,1673078292,10092,2058,9,course
338573,1673872516,8091,2725,9,course
338572,1673601662,8091,2725,9,mod
338570,1674587431,7925,2006,7,course
338569,1674587431,7925,2006,7,mod
338566,1674554782,9719,3074,10,course
338565,1674554782,9719,3074,10,mod
338562,1674556307,9974,3074,10,course
338561,1674556307,9974,3074,10,mod
338558,1674556837,9991,3074,8,course
338557,1674556837,9991,3074,8,mod
338555,1674590288,9410,2006,7,course
338554,1674590288,9410,2006,7,mod
338553,1672476596,8627,2323,7,course
338552,1672476596,10021,2323,8,course
338551,1672476596,8690,2323,8,course
338550,1672476596,8616,2323,9,course
338549,1672476596,8594,2323,7,course
338548,1672476596,8733,2323,9,course
338547,1674379437,9882,3090,9,mod
338546,1674379740,9882,3090,0,course
338545,1672684429,9882,3090,9,mod
338543,1672925257,9078,2006,8,course
338542,1672925257,9078,2006,8,mod
338535,1672410259,7766,1830,9,course
338534,1672410259,7191,1830,9,course
338533,1672410041,9881,1334,7,course
338532,1672410041,9882,1334,10,course
338531,1672410041,9770,1334,6,course
338530,1672410041,9682,1334,9,course
338529,1672410041,9825,1334,10,course
338528,1672410041,9828,1334,8,course
338527,1672410041,9899,1334,10,course
338526,1672410041,9902,1334,8,course
338525,1672410041,9905,1334,6,course
338524,1672410041,9885,1334,9,course
338523,1672410040,9901,1334,8,course
338522,1672410040,9883,1334,6,course
338521,1672410040,9858,1334,-1,course
338520,1672410040,9868,1334,-1,course
338519,1672410040,9894,1334,6,course
338518,1672410040,9873,1334,6,course
338517,1672410040,7608,1334,9,course
338516,1672410040,9872,1334,5,course
338515,1672410040,9887,1334,8,course
338507,1673858612,7894,2333,9,course
338506,1673858559,7894,2333,9,mod
338505,1672404595,8999,1555,-1,course
338504,1672404560,8523,1555,8,course
338503,1672404560,8850,1555,8,course
338502,1672404559,8245,1555,7,course
338500,1672925232,7347,2006,8,course
338499,1672925232,7347,2006,8,mod
338498,1673780496,9199,2902,10,mod
338496,1674599885,9199,2902,10,course
338494,1674379437,9872,3090,8,mod
338493,1674379740,9872,3090,0,course
338492,1672683790,9872,3090,9,mod
338491,1672400776,10175,1662,6,mod
338486,1672400699,9962,1662,4,mod
338480,1672400632,9886,1662,8,mod
338478,1672400554,9851,1662,9,mod
338475,1672400499,9819,1662,6,mod
338473,1672400400,9802,1662,9,mod
338469,1672400291,9726,1662,5,mod
338466,1672400196,8032,1662,5,mod
338462,1672391049,7426,679,9,course
338460,1672391049,7680,679,9,course
338458,1672391049,7774,679,9,course
338456,1672391049,7339,679,9,course
338454,1672391049,7238,679,9,course
338452,1673954651,9097,3096,-1,course
338451,1672390231,9097,3096,0,mod
338450,1673269898,8606,3096,7,course
338449,1673269766,8606,3096,0,mod
338448,1673954651,8518,3096,-1,course
338447,1672390218,8518,3096,0,mod
338444,1673954651,7704,3096,-1,course
