id,eventname,component,action,target,objecttable,objectid,crud,edulevel,contextid,contextlevel,contextinstanceid,userid,courseid,relateduserid,anonymous,other,timecreated,origin,ip,realuserid
15847,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,40,r,2,288,70,56,13,2,13,0,"{""quizid"":""27"",""page"":""0""}",1761606488,web,1.53.51.79,
15845,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,37,u,2,288,70,56,6,2,6,0,"{""quizid"":""27"",""page"":""0""}",1761606486,web,1.53.51.79,
15846,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,37,r,2,288,70,56,6,2,6,0,"{""quizid"":""27"",""page"":""0""}",1761606486,web,1.53.51.79,
15843,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,35,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761606485,web,1.53.51.79,
15844,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761606485,web,1.53.51.79,
15842,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,39,r,2,288,70,56,11,2,11,0,"{""quizid"":""27"",""page"":""0""}",1761606484,web,1.53.51.79,
15840,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,41,c,1,288,70,56,5,2,5,0,"{""quizid"":""27""}",1761606478,web,1.53.51.79,
15841,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,41,r,2,288,70,56,5,2,5,0,"{""quizid"":""27"",""page"":""0""}",1761606478,web,1.53.51.79,
15839,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,38,r,2,288,70,56,8,2,8,0,"{""quizid"":""27"",""page"":""0""}",1761606475,web,1.53.51.79,
15837,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,40,c,1,288,70,56,13,2,13,0,"{""quizid"":""27""}",1761606474,web,1.53.51.79,
15838,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,40,r,2,288,70,56,13,2,13,0,"{""quizid"":""27"",""page"":""0""}",1761606474,web,1.53.51.79,
15835,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,12,2,,0,null,1761606471,web,1.53.51.79,
15836,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,37,r,2,288,70,56,6,2,6,0,"{""quizid"":""27"",""page"":""0""}",1761606471,web,1.53.51.79,
15834,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761606470,web,1.53.51.79,
15831,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,39,c,1,288,70,56,11,2,11,0,"{""quizid"":""27""}",1761606469,web,1.53.51.79,
15832,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,39,r,2,288,70,56,11,2,11,0,"{""quizid"":""27"",""page"":""0""}",1761606469,web,1.53.51.79,
15833,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,35,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761606469,web,1.53.51.79,
15829,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,10,2,,0,null,1761606466,web,1.53.51.79,
15828,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,9,2,,0,null,1761606464,web,1.53.51.79,
15826,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,38,c,1,288,70,56,8,2,8,0,"{""quizid"":""27""}",1761606463,web,1.53.51.79,
15827,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,38,r,2,288,70,56,8,2,8,0,"{""quizid"":""27"",""page"":""0""}",1761606463,web,1.53.51.79,
15825,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,7,2,,0,null,1761606460,web,1.53.51.79,
15824,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,13,2,,0,"{""coursesectionnumber"":2}",1761606458,web,1.53.51.79,
15823,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,12,2,,0,"{""coursesectionnumber"":1}",1761606457,web,1.53.51.79,
15820,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761606456,web,1.53.51.79,
15821,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,37,c,1,288,70,56,6,2,6,0,"{""quizid"":""27""}",1761606456,web,1.53.51.79,
15822,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,37,r,2,288,70,56,6,2,6,0,"{""quizid"":""27"",""page"":""0""}",1761606456,web,1.53.51.79,
15819,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,11,2,,0,"{""coursesectionnumber"":2}",1761606455,web,1.53.51.79,
15818,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,10,2,,0,"{""coursesectionnumber"":1}",1761606453,web,1.53.51.79,
15816,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,9,2,,0,"{""coursesectionnumber"":1}",1761606449,web,1.53.51.79,
15817,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,5,2,,0,null,1761606449,web,1.53.51.79,
15815,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,8,2,,0,"{""coursesectionnumber"":2}",1761606448,web,1.53.51.79,
15814,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,7,2,,0,"{""coursesectionnumber"":1}",1761606446,web,1.53.51.79,
15813,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,6,2,,0,"{""coursesectionnumber"":2}",1761606442,web,1.53.51.79,
15811,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761606440,web,1.53.51.79,
15806,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,5,2,,0,"{""coursesectionnumber"":1}",1761606432,web,1.53.51.79,
15801,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,"{""coursesectionnumber"":2}",1761606425,web,1.53.51.79,
15775,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,36,r,2,295,70,63,3,2,3,0,"{""quizid"":""31""}",1761606340,web,1.53.51.79,
15773,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,36,u,2,295,70,63,3,2,3,0,"{""quizid"":""31"",""page"":""2""}",1761606336,web,1.53.51.79,
15774,\mod_quiz\event\attempt_summary_viewed,mod_quiz,viewed,attempt_summary,quiz_attempts,36,r,2,295,70,63,3,2,3,0,"{""quizid"":""31""}",1761606336,web,1.53.51.79,
15771,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,36,u,2,295,70,63,3,2,3,0,"{""quizid"":""31"",""page"":""1""}",1761606333,web,1.53.51.79,
15772,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,36,r,2,295,70,63,3,2,3,0,"{""quizid"":""31"",""page"":""1""}",1761606333,web,1.53.51.79,
15769,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,36,u,2,295,70,63,3,2,3,0,"{""quizid"":""31"",""page"":""0""}",1761606324,web,1.53.51.79,
15770,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,36,r,2,295,70,63,3,2,3,0,"{""quizid"":""31"",""page"":""0""}",1761606324,web,1.53.51.79,
15767,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,36,r,2,295,70,63,3,2,3,0,"{""quizid"":""31"",""page"":""0""}",1761606314,web,1.53.51.79,
15766,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,36,c,1,295,70,63,3,2,3,0,"{""quizid"":""31""}",1761606313,web,1.53.51.79,
15765,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,31,r,2,295,70,63,3,2,,0,null,1761606302,web,1.53.51.79,
15764,\core\event\section_viewed,core,viewed,section,course_sections,14,r,2,14,50,2,3,2,,0,null,1761606297,web,1.53.51.79,
15758,\mod_quiz\event\attempt_autosaved,mod_quiz,autosaved,attempt,quiz_attempts,35,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761606152,web,1.53.51.79,
15754,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,35,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761606087,web,1.53.51.79,
15755,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761606087,web,1.53.51.79,
15752,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,35,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761606081,web,1.53.51.79,
15753,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761606081,web,1.53.51.79,
15750,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761606060,web,1.53.51.79,
15748,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761606041,web,1.53.51.79,
15747,\mod_quiz\event\report_viewed,mod_quiz,viewed,report,,,r,1,288,70,56,3,2,,0,"{""quizid"":""27"",""reportname"":""overview""}",1761606036,web,1.53.51.79,
15745,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,35,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761606025,web,1.53.51.79,
15746,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761606025,web,1.53.51.79,
15743,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,35,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761606021,web,1.53.51.79,
15744,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761606021,web,1.53.51.79,
15741,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,35,c,1,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761606017,web,1.53.51.79,
15742,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,35,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761606017,web,1.53.51.79,
15740,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761606015,web,1.53.51.79,
15734,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,null,1761605883,web,1.53.51.79,
14832,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761578841,web,1.53.51.79,
14829,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,34,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761578836,web,1.53.51.79,
14830,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761578836,web,1.53.51.79,
14827,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,34,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761578831,web,1.53.51.79,
14828,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761578831,web,1.53.51.79,
14825,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,34,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578827,web,1.53.51.79,
14826,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578827,web,1.53.51.79,
14824,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761578821,web,1.53.51.79,
14823,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761578816,web,1.53.51.79,
14822,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,"{""coursesectionnumber"":2}",1761578812,web,1.53.51.79,
14806,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761578460,web,1.53.51.79,
14805,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,34,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761578459,web,1.53.51.79,
14802,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,34,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578431,web,1.53.51.79,
14803,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578431,web,1.53.51.79,
14800,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,34,c,1,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761578419,web,1.53.51.79,
14801,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,34,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578419,web,1.53.51.79,
14799,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761578417,web,1.53.51.79,
14797,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,33,r,2,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761578408,web,1.53.51.79,
14795,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,33,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761578405,web,1.53.51.79,
14796,\mod_quiz\event\attempt_summary_viewed,mod_quiz,viewed,attempt_summary,quiz_attempts,33,r,2,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761578405,web,1.53.51.79,
14793,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,33,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761578376,web,1.53.51.79,
14791,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,33,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""2""}",1761578367,web,1.53.51.79,
14792,\mod_quiz\event\attempt_summary_viewed,mod_quiz,viewed,attempt_summary,quiz_attempts,33,r,2,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761578367,web,1.53.51.79,
14787,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,33,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761578313,web,1.53.51.79,
14788,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,33,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761578313,web,1.53.51.79,
14785,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,33,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578308,web,1.53.51.79,
14786,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,33,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578308,web,1.53.51.79,
14784,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,33,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578303,web,1.53.51.79,
14783,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,33,c,1,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761578302,web,1.53.51.79,
14782,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761578299,web,1.53.51.79,
14779,\mod_quiz\event\attempt_reviewed,mod_quiz,reviewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761578257,web,1.53.51.79,
14777,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,32,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578253,web,1.53.51.79,
14778,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578253,web,1.53.51.79,
14776,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578249,web,1.53.51.79,
14775,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761578244,web,1.53.51.79,
14774,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,"{""coursesectionnumber"":2}",1761578238,web,1.53.51.79,
14762,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761577997,web,1.53.51.79,
14761,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761577992,web,1.53.51.79,
14759,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,"{""coursesectionnumber"":2}",1761577986,web,1.53.51.79,
14737,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""1""}",1761577451,web,1.53.51.79,
14736,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,"{""coursesectionnumber"":2}",1761577447,web,1.53.51.79,
14719,\mod_quiz\event\attempt_updated,mod_quiz,updated,attempt,quiz_attempts,32,u,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761577097,web,1.53.51.79,
14720,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761577097,web,1.53.51.79,
14718,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761577089,web,1.53.51.79,
14717,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761577087,web,1.53.51.79,
14715,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,32,r,2,296,70,64,3,2,,0,null,1761577067,web,1.53.51.79,
14714,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,32,r,2,296,70,64,3,2,,0,null,1761577062,web,1.53.51.79,
14713,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,31,r,2,295,70,63,3,2,,0,null,1761577059,web,1.53.51.79,
14711,\core\event\course_module_updated,core,updated,course_module,course_modules,63,u,1,295,70,63,3,2,,0,"{""modulename"":""quiz"",""instanceid"":""31"",""name"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - medium""}",1761577056,web,1.53.51.79,
14712,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,null,1761577056,web,1.53.51.79,
14709,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,31,r,2,295,70,63,3,2,,0,null,1761577047,web,1.53.51.79,
14708,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,32,r,2,296,70,64,3,2,,0,null,1761577042,web,1.53.51.79,
14707,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,null,1761577040,web,1.53.51.79,
14706,\core\event\course_module_updated,core,updated,course_module,course_modules,64,u,1,296,70,64,3,2,,0,"{""modulename"":""quiz"",""instanceid"":""32"",""name"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - hard""}",1761577039,web,1.53.51.79,
14705,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,32,r,2,296,70,64,3,2,,0,null,1761577031,web,1.53.51.79,
14704,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,30,r,2,294,70,62,3,2,,0,null,1761577028,web,1.53.51.79,
14702,\core\event\course_module_updated,core,updated,course_module,course_modules,62,u,1,294,70,62,3,2,,0,"{""modulename"":""quiz"",""instanceid"":""30"",""name"":""b\u00e0i ki\u1ec3m tra b\u00e0i 2 - easy""}",1761577026,web,1.53.51.79,
14703,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,null,1761577026,web,1.53.51.79,
14700,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,30,r,2,294,70,62,3,2,,0,null,1761577017,web,1.53.51.79,
14699,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,28,r,2,289,70,57,3,2,,0,null,1761577013,web,1.53.51.79,
14698,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,null,1761577012,web,1.53.51.79,
14697,\core\event\course_module_updated,core,updated,course_module,course_modules,57,u,1,289,70,57,3,2,,0,"{""modulename"":""quiz"",""instanceid"":""28"",""name"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - medium""}",1761577011,web,1.53.51.79,
14696,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,28,r,2,289,70,57,3,2,,0,null,1761577002,web,1.53.51.79,
14695,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,29,r,2,290,70,58,3,2,,0,null,1761576997,web,1.53.51.79,
14694,\core\event\course_viewed,core,viewed,course,,,r,2,14,50,2,3,2,,0,null,1761576993,web,1.53.51.79,
14693,\core\event\course_module_updated,core,updated,course_module,course_modules,58,u,1,290,70,58,3,2,,0,"{""modulename"":""quiz"",""instanceid"":""29"",""name"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - hard""}",1761576992,web,1.53.51.79,
14691,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,29,r,2,290,70,58,3,2,,0,null,1761576971,web,1.53.51.79,
14690,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761576966,web,1.53.51.79,
14689,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761576961,web,1.53.51.79,
14688,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761576959,web,1.53.51.79,
14686,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761576957,web,1.53.51.79,
14684,\mod_quiz\event\attempt_preview_started,mod_quiz,started,attempt_preview,quiz_attempts,32,c,1,288,70,56,3,2,3,0,"{""quizid"":""27""}",1761576953,web,1.53.51.79,
14685,\mod_quiz\event\attempt_viewed,mod_quiz,viewed,attempt,quiz_attempts,32,r,2,288,70,56,3,2,3,0,"{""quizid"":""27"",""page"":""0""}",1761576953,web,1.53.51.79,
14682,\core\event\course_module_updated,core,updated,course_module,course_modules,56,u,1,288,70,56,3,2,,0,"{""modulename"":""quiz"",""instanceid"":""27"",""name"":""b\u00e0i ki\u1ec3m tra b\u00e0i 1 - easy""}",1761576949,web,1.53.51.79,
14683,\mod_quiz\event\course_module_viewed,mod_quiz,viewed,course_module,quiz,27,r,2,288,70,56,3,2,,0,null,1761576949,web,1.53.51.79,
